Title,Platforms,Reviews,Players,Positives,Review_summary,Released,Price,Discount,Final_price,Main_tag,Url,All_tags
开局一把剑,Win,36,0,0,None,"27 Jun, 2022","1,59€",0,"1,59€",Early Access,https://store.steampowered.com/app/1355440/_/?snr=1_7_7_240_150_119,"Early Access, Adventure, Strategy"
The Warrior War,Win,11,0,0,None,"8 May, 2021","0,99€",0,"0,99€",Action,https://store.steampowered.com/app/882460/The_Warrior_War/?snr=1_7_7_240_150_119,"Action, Casual, Indie"
My Own Little Planet,Win,16,0,0,None,"14 Apr, 2017","5,99€",0,"5,99€",Casual,https://store.steampowered.com/app/603250/My_Own_Little_Planet/?snr=1_7_7_240_150_119,"Casual, Action, Adventure"
War Cube,"Win, Linux",50,0,0,None,"12 Sep, 2016","0,99€",0,"0,99€",Puzzle,https://store.steampowered.com/app/527800/War_Cube/?snr=1_7_7_240_150_119,"Puzzle, Strategy, Relaxing"
Galactic Missile Defense,"Win, Mac, Linux",21,0,0,None,"7 Jun, 2017","1,99€",None,0,Casual,https://store.steampowered.com/app/388550/Galactic_Missile_Defense/?snr=1_7_7_240_150_119,"Casual, Action, Indie"
Krinkle Krusher,Win,17,0,0,None,"4 Aug, 2016","2,99€",0,"2,99€",Casual,https://store.steampowered.com/app/435010/Krinkle_Krusher/?snr=1_7_7_240_150_119,"Casual, Strategy, Action"
RAM Pressure,Win,912,0,0,None,"15 Sep, 2021",0,None,0,Strategy,https://store.steampowered.com/app/929490/RAM_Pressure/?snr=1_7_7_240_150_119,"Strategy, Turn-Based Tactics, Turn-Based"
"Ortus Arena, strategy board game online, FOR FREE",Win,41,0,0,None,"28 Sep, 2016",0,None,0,Board Game,https://store.steampowered.com/app/498850/Ortus_Arena_strategy_board_game_online_FOR_FREE/?snr=1_7_7_240_150_119,"Board Game, Strategy, Indie"
SmallZ,Win,32,0,0,None,"10 Jan, 2023","3,99€",0,"3,99€",Early Access,https://store.steampowered.com/app/1612520/SmallZ/?snr=1_7_7_240_150_119,"Early Access, Action, Strategy"
Hidden Protector : ROADTRIP (Preface),Win,22,22,90,Positive,"14 Sep, 2020",0,None,0,Adventure,https://store.steampowered.com/app/838190/Hidden_Protector__ROADTRIP_Preface/?snr=1_7_7_240_150_119,"Adventure, Indie, Casual"
Rush for Glory,Win,20,0,0,None,"16 Jun, 2014","10,99€",0,"10,99€",Strategy,https://store.steampowered.com/app/303470/Rush_for_Glory/?snr=1_7_7_240_150_119,"Strategy, Tower Defense, Action"
Realms of Darkness,Win,16,0,0,None,"30 Jan, 2020",0,None,0,Free to Play,https://store.steampowered.com/app/1187520/Realms_of_Darkness/?snr=1_7_7_240_150_119,"Free to Play, Strategy, Early Access"
Empires:The Rise,Win,,0,0,None,"15 Jan, 2019",0,None,0,Free to Play,https://store.steampowered.com/app/973390/EmpiresThe_Rise/?snr=1_7_7_240_150_119,"Free to Play, Strategy, RTS"
Dead Ground,"Win, Linux",44,0,0,None,"14 Feb, 2018","4,99€",0,"4,99€",Tower Defense,https://store.steampowered.com/app/778410/Dead_Ground/?snr=1_7_7_240_150_119,"Tower Defense, Action, Indie"
"Ortus Arena, strategy board game online, FOR FREE",Win,41,0,0,None,"28 Sep, 2016",0,None,0,Board Game,https://store.steampowered.com/app/498850/Ortus_Arena_strategy_board_game_online_FOR_FREE/?snr=1_7_7_240_150_120,"Board Game, Strategy, Indie"
My Own Little Planet,Win,16,0,0,None,"14 Apr, 2017","5,99€",0,"5,99€",Casual,https://store.steampowered.com/app/603250/My_Own_Little_Planet/?snr=1_7_7_240_150_120,"Casual, Action, Adventure"
The Warrior War,Win,11,0,0,None,"8 May, 2021","0,99€",0,"0,99€",Action,https://store.steampowered.com/app/882460/The_Warrior_War/?snr=1_7_7_240_150_120,"Action, Casual, Indie"
The Last Roman Village,"Win, Mac, Linux",12,0,0,None,"26 Jul, 2019","2,39€",0,"2,39€",Strategy,https://store.steampowered.com/app/998830/The_Last_Roman_Village/?snr=1_7_7_240_150_120,"Strategy, Tower Defense, Survival"
Star Souls,Win,28,28,75,Mostly Positive,"3 Mar, 2020","7,45€",0,"7,45€",Indie,https://store.steampowered.com/app/819520/Star_Souls/?snr=1_7_7_240_150_120,"Indie, Space, Strategy"
Pendragon,"Win, Mac",99,0,0,None,"22 Sep, 2020","13,99€",0,"13,99€",Narrative,https://store.steampowered.com/app/1240050/Pendragon/?snr=1_7_7_240_150_120,"Narrative, Strategy, Turn-Based Tactics"
Hidden Protector : ROADTRIP (Preface),Win,22,22,90,Positive,"14 Sep, 2020",0,None,0,Adventure,https://store.steampowered.com/app/838190/Hidden_Protector__ROADTRIP_Preface/?snr=1_7_7_240_150_120,"Adventure, Indie, Casual"
InfiniteCorp: Cyberpunk Cards,Win,17,17,76,Mostly Positive,"22 Feb, 2021","3,29€",0,"3,29€",Cyberpunk,https://store.steampowered.com/app/1252170/InfiniteCorp_Cyberpunk_Cards/?snr=1_7_7_240_150_120,"Cyberpunk, Text-Based, Choices Matter"
Krinkle Krusher,Win,17,0,0,None,"4 Aug, 2016","2,99€",0,"2,99€",Casual,https://store.steampowered.com/app/435010/Krinkle_Krusher/?snr=1_7_7_240_150_120,"Casual, Strategy, Action"
Rush for Glory,Win,20,0,0,None,"16 Jun, 2014","10,99€",0,"10,99€",Strategy,https://store.steampowered.com/app/303470/Rush_for_Glory/?snr=1_7_7_240_150_120,"Strategy, Tower Defense, Action"
Realms of Darkness,Win,16,0,0,None,"30 Jan, 2020",0,None,0,Free to Play,https://store.steampowered.com/app/1187520/Realms_of_Darkness/?snr=1_7_7_240_150_120,"Free to Play, Strategy, Early Access"
Empires:The Rise,Win,,0,0,None,"15 Jan, 2019",0,None,0,Free to Play,https://store.steampowered.com/app/973390/EmpiresThe_Rise/?snr=1_7_7_240_150_120,"Free to Play, Strategy, RTS"
Three of Us,Win,33,0,0,None,"31 May, 2023","2,99€",0,"2,99€",Casual,https://store.steampowered.com/app/2406610/Three_of_Us/?snr=1_7_7_240_150_120,"Casual, Strategy, Roguelike"
Cannibal,Win,36,0,0,None,"28 Oct, 2015","11,59€",0,"11,59€",Simulation,https://store.steampowered.com/app/350800/Cannibal/?snr=1_7_7_240_150_120,"Simulation, Survival, Action"
Forged of Blood,Win,99,0,0,None,"1 Aug, 2019","24,99€",0,"24,99€",Strategy,https://store.steampowered.com/app/617640/Forged_of_Blood/?snr=1_7_7_240_150_120,"Strategy, Adventure, Indie"
Incident Commander,"Win, Mac",76,0,0,None,"16 Jul, 2020","16,79€",0,"16,79€",PvE,https://store.steampowered.com/app/1096610/Incident_Commander/?snr=1_7_7_240_150_120,"PvE, Strategy, Simulation"
Dark Mystery,Win,10,0,0,None,"14 Aug, 2017","7,99€",0,"7,99€",Adventure,https://store.steampowered.com/app/660900/Dark_Mystery/?snr=1_7_7_240_150_120,"Adventure, Indie, Strategy"
Life Changer,"Win, Mac",14,14,71,Mostly Positive,"19 Apr, 2023","13,79€",0,"13,79€",RPG,https://store.steampowered.com/app/2340800/Life_Changer/?snr=1_7_7_240_150_120,"RPG, Simulation, Life Sim"
Sons of Triskelion,Win,41,0,0,None,"11 Apr, 2017","3,99€",0,"3,99€",Casual,https://store.steampowered.com/app/592060/Sons_of_Triskelion/?snr=1_7_7_240_150_120,"Casual, Adventure, Strategy"
Make Your Kingdom,Win,162,0,0,None,"20 Jan, 2022","12,49€",0,"12,49€",City Builder,https://store.steampowered.com/app/964020/Make_Your_Kingdom/?snr=1_7_7_240_150_120,"City Builder, Building, Management"
Monster Clicker : Idle Halloween Strategy,Win,64,0,0,None,"20 Nov, 2018",0,None,0,Free to Play,https://store.steampowered.com/app/948510/Monster_Clicker__Idle_Halloween_Strategy/?snr=1_7_7_240_150_120,"Free to Play, Indie, Casual"
CITY WARS: TOKYO REIGN,Win,23,0,0,None,"31 Aug, 2022","10,79€",0,"10,79€",Card Battler,https://store.steampowered.com/app/1689090/CITY_WARS_TOKYO_REIGN/?snr=1_7_7_240_150_120,"Card Battler, Trading Card Game, Roguelite"
Super Hardcore,Win,10,0,0,None,"12 Jul, 2017","0,99€",None,0,Strategy,https://store.steampowered.com/app/647050/Super_Hardcore/?snr=1_7_7_240_150_120,"Strategy, Action, Adventure"
Happy Empire,Win,40,0,0,None,"19 Aug, 2016","3,99€",0,"3,99€",Adventure,https://store.steampowered.com/app/513990/Happy_Empire/?snr=1_7_7_240_150_120,"Adventure, Casual, Strategy"
Melting World Online,Win,56,0,0,None,"4 Oct, 2018","11,79€",0,"11,79€",Strategy,https://store.steampowered.com/app/863420/Melting_World_Online/?snr=1_7_7_240_150_120,"Strategy, RPG, Indie"
New Day: Cataclysm,Win,46,0,0,None,"5 Jun, 2019",0,None,0,Free to Play,https://store.steampowered.com/app/1078770/New_Day_Cataclysm/?snr=1_7_7_240_150_120,"Free to Play, Action, Strategy"
Fantasy Battles,Win,150,0,0,None,"28 Sep, 2018",0,None,0,Free to Play,https://store.steampowered.com/app/935840/Fantasy_Battles/?snr=1_7_7_240_150_120,"Free to Play, Strategy, Simulation"
Survive the Blackout,Win,63,0,0,None,"6 Feb, 2020","7,99€",0,"7,99€",Indie,https://store.steampowered.com/app/1044040/Survive_the_Blackout/?snr=1_7_7_240_150_120,"Indie, Adventure, Strategy"
Hearts of Chaos,Win,27,0,0,None,"6 Jan, 2017","4,99€",0,"4,99€",Adventure,https://store.steampowered.com/app/555410/Hearts_of_Chaos/?snr=1_7_7_240_150_120,"Adventure, Indie, Casual"
Biotix: Phage Genesis,Win,26,0,0,None,"16 Apr, 2018",0,None,0,Strategy,https://store.steampowered.com/app/799060/Biotix_Phage_Genesis/?snr=1_7_7_240_150_120,"Strategy, Indie, Action"
东方驾考模拟器|Chinese Driving License Test,Win,56,0,0,None,"28 Dec, 2018","0,79€",0,"0,79€",Casual,https://store.steampowered.com/app/993680/Chinese_Driving_License_Test/?snr=1_7_7_240_150_120,"Casual, Simulation, Strategy"
20 Minute Metropolis - The Action City Builder,Win,43,0,0,None,"3 Sep, 2020","2,99€",0,"2,99€",City Builder,https://store.steampowered.com/app/700200/20_Minute_Metropolis__The_Action_City_Builder/?snr=1_7_7_240_150_120,"City Builder, Building, Management"
Ancient Go,Win,97,0,0,None,"30 May, 2017","3,99€",0,"3,99€",Strategy,https://store.steampowered.com/app/468160/Ancient_Go/?snr=1_7_7_240_150_120,"Strategy, Minimalist, Puzzle"
Nightmare Of Melanie,Win,50,0,0,None,"15 Aug, 2018","3,99€",0,"3,99€",RPG,https://store.steampowered.com/app/913910/Nightmare_Of_Melanie/?snr=1_7_7_240_150_120,"RPG, Indie, Casual"
Small Sister,Win,82,0,0,None,"15 Aug, 2018","0,99€",0,"0,99€",Casual,https://store.steampowered.com/app/904600/Small_Sister/?snr=1_7_7_240_150_120,"Casual, Sexual Content, Indie"
Legend of Ixtona,Win,14,0,0,None,"3 Mar, 2022","14,99€",0,"14,99€",RPG,https://store.steampowered.com/app/1840510/Legend_of_Ixtona/?snr=1_7_7_240_150_120,"RPG, Simulation, Strategy"
Idle Atomic,Win,384,0,0,None,"15 Jul, 2021",0,None,0,Post-apocalyptic,https://store.steampowered.com/app/1658620/Idle_Atomic/?snr=1_7_7_240_150_120,"Post-apocalyptic, Idler, Simulation"
Falling Bullets,"Win, Linux",14,0,0,None,"25 Feb, 2019","0,79€",0,"0,79€",Strategy,https://store.steampowered.com/app/1017560/Falling_Bullets/?snr=1_7_7_240_150_120,"Strategy, Indie, Casual"
Outlaws of the Old West,Win,5361,0,0,None,"12 Mar, 2019","16,79€",0,"16,79€",Open World Survival Craft,https://store.steampowered.com/app/840800/Outlaws_of_the_Old_West/?snr=1_7_7_240_150_120,"Open World Survival Craft, Survival, Western"
Zombie Killing Simulator,Win,76,0,0,None,"11 Feb, 2019","3,99€",0,"3,99€",Gore,https://store.steampowered.com/app/872350/Zombie_Killing_Simulator/?snr=1_7_7_240_150_120,"Gore, Action, Simulation"
武儒绘卷 - 启示录,Win,11,0,0,None,"6 Jul, 2020","0,99€",0,"0,99€",Strategy,https://store.steampowered.com/app/1204490/_/?snr=1_7_7_240_150_120,"Strategy, Casual, Indie"
ALaLa: Wake Mi Up!,Win,11,0,0,None,"15 May, 2017","13,98€",40,"8,39€",Adventure,https://store.steampowered.com/app/628820/ALaLa_Wake_Mi_Up/?snr=1_7_7_240_150_120,"Adventure, Indie, Casual"
Total War: THREE KINGDOMS - Eight Princes,"Win, Mac, Linux",1528,0,0,None,"8 Aug, 2019","8,99€",0,"8,99€",Strategy,https://store.steampowered.com/app/1102310/Total_War_THREE_KINGDOMS__Eight_Princes/?snr=1_7_7_240_150_120,"Strategy, Action, Violent"
Freedom Defender,Win,142,0,0,None,"25 Aug, 2017",0,None,0,Indie,https://store.steampowered.com/app/686570/Freedom_Defender/?snr=1_7_7_240_150_120,"Indie, Casual, Strategy"
MOLOCH (Zero),Win,37,0,0,None,"26 Oct, 2018",0,None,0,Indie,https://store.steampowered.com/app/944630/MOLOCH_Zero/?snr=1_7_7_240_150_120,"Indie, Simulation, Strategy"
Steel Division 2 - Reinforcement Pack #12 - Kostritza,Win,16,0,0,None,"22 Nov, 2021",0,None,0,Strategy,https://store.steampowered.com/app/1810030/Steel_Division_2__Reinforcement_Pack_12__Kostritza/?snr=1_7_7_240_150_120,"Strategy, Action, Indie"
Vagrant Hearts Zero,Win,29,0,0,None,"28 Apr, 2017","3,99€",0,"3,99€",Adventure,https://store.steampowered.com/app/615680/Vagrant_Hearts_Zero/?snr=1_7_7_240_150_120,"Adventure, RPG, Casual"
Trump VS Covid: Save The World Clicker,Win,20,0,0,None,"5 Jan, 2021","0,99€",None,0,Clicker,https://store.steampowered.com/app/1454580/Trump_VS_Covid_Save_The_World_Clicker/?snr=1_7_7_240_150_120,"Clicker, Simulation, Idler"
Fiery Disaster,"Win, Linux",38,0,0,None,"7 Nov, 2016","1,99€",0,"1,99€",Strategy,https://store.steampowered.com/app/538920/Fiery_Disaster/?snr=1_7_7_240_150_120,"Strategy, Action, Casual"
Code/The Werewolf Party,Win,35,0,0,None,"29 Jul, 2019",0,None,0,Free to Play,https://store.steampowered.com/app/1108240/CodeThe_Werewolf_Party/?snr=1_7_7_240_150_120,"Free to Play, Indie, Early Access"
CyberGrid: Tower defense,Win,10,0,0,None,"26 Mar, 2021",0,None,0,Strategy,https://store.steampowered.com/app/1563710/CyberGrid_Tower_defense/?snr=1_7_7_240_150_120,"Strategy, Casual, Arcade"
Sky Is Arrows,"Win, Mac",20,20,75,Mostly Positive,"8 Jan, 2018",0,None,0,Exploration,https://store.steampowered.com/app/576670/Sky_Is_Arrows/?snr=1_7_7_240_150_120,"Exploration, Tactical RPG, Real Time Tactics"
Draft Day Sports: Pro Football 2022,Win,20,0,0,None,"14 Oct, 2021","20,99€",0,"20,99€",Simulation,https://store.steampowered.com/app/1738150/Draft_Day_Sports_Pro_Football_2022/?snr=1_7_7_240_150_120,"Simulation, Sports, Strategy"
Maxi Pool Masters VR,Win,16,0,0,None,"18 Aug, 2020",0,None,0,Casual,https://store.steampowered.com/app/831250/Maxi_Pool_Masters_VR/?snr=1_7_7_240_150_120,"Casual, Sports, Indie"
Rise of the Ancients,Win,267,0,0,None,"31 May, 2016","0,99€",None,0,Indie,https://store.steampowered.com/app/485950/Rise_of_the_Ancients/?snr=1_7_7_240_150_120,"Indie, Strategy, Tower Defense"
绝望游戏 / Desperate game,Win,30,0,0,None,"13 Feb, 2018","3,99€",0,"3,99€",Indie,https://store.steampowered.com/app/682500/__Desperate_game/?snr=1_7_7_240_150_120,"Indie, Casual, Simulation"
Extravaganza Rising,Win,29,0,0,None,"21 Jul, 2016","5,99€",0,"5,99€",Indie,https://store.steampowered.com/app/501030/Extravaganza_Rising/?snr=1_7_7_240_150_120,"Indie, Adventure, RPG"
The Cold War Era,Win,20,0,0,None,"9 Sep, 2016","4,99€",0,"4,99€",Simulation,https://store.steampowered.com/app/504280/The_Cold_War_Era/?snr=1_7_7_240_150_120,"Simulation, Indie, Political Sim"
Prank Call,"Win, Mac",17,0,0,None,"5 Nov, 2020","2,99€",0,"2,99€",Experimental,https://store.steampowered.com/app/1442480/Prank_Call/?snr=1_7_7_240_150_120,"Experimental, Casual, Word Game"
Idle Expanse,Win,131,0,0,None,"7 Sep, 2020",0,None,0,Casual,https://store.steampowered.com/app/891480/Idle_Expanse/?snr=1_7_7_240_150_120,"Casual, RPG, Strategy"
Reverse Defenders,Win,25,0,0,None,"11 Apr, 2022","16,79€",0,"16,79€",Strategy,https://store.steampowered.com/app/1393380/Reverse_Defenders/?snr=1_7_7_240_150_120,"Strategy, Tower Defense, 2D"
末法仙路,Win,61,0,0,None,"20 Jun, 2019","5,69€",0,"5,69€",Adventure,https://store.steampowered.com/app/1062260/_/?snr=1_7_7_240_150_120,"Adventure, RPG, Simulation"
Afterlife Empire,"Win, Mac",67,0,0,None,"21 Aug, 2015","4,99€",0,"4,99€",Casual,https://store.steampowered.com/app/367710/Afterlife_Empire/?snr=1_7_7_240_150_120,"Casual, Indie, Strategy"
Kombine,"Win, Mac",111,111,77,Mostly Positive,"14 Oct, 2016","0,99€",0,"0,99€",Puzzle,https://store.steampowered.com/app/539750/Kombine/?snr=1_7_7_240_150_120,"Puzzle, 2D, Minimalist"
Lord of Rigel,Win,45,0,0,None,"4 Oct, 2022","19,50€",0,"19,50€",Early Access,https://store.steampowered.com/app/437440/Lord_of_Rigel/?snr=1_7_7_240_150_120,"Early Access, Military, Space"
ExoTanks,Win,177,0,0,None,"20 Dec, 2020",0,None,0,Action,https://store.steampowered.com/app/731250/ExoTanks/?snr=1_7_7_240_150_120,"Action, Massively Multiplayer, Strategy"
Fiery Disaster,"Win, Linux",38,0,0,None,"7 Nov, 2016","1,99€",0,"1,99€",Strategy,https://store.steampowered.com/app/538920/Fiery_Disaster/?snr=1_7_7_240_150_121,"Strategy, Action, Casual"
Rise of the Ancients,Win,267,0,0,None,"31 May, 2016","0,99€",None,0,Indie,https://store.steampowered.com/app/485950/Rise_of_the_Ancients/?snr=1_7_7_240_150_121,"Indie, Strategy, Tower Defense"
Prank Call,"Win, Mac",17,0,0,None,"5 Nov, 2020","2,99€",0,"2,99€",Experimental,https://store.steampowered.com/app/1442480/Prank_Call/?snr=1_7_7_240_150_121,"Experimental, Casual, Word Game"
Code/The Werewolf Party,Win,35,0,0,None,"29 Jul, 2019",0,None,0,Free to Play,https://store.steampowered.com/app/1108240/CodeThe_Werewolf_Party/?snr=1_7_7_240_150_121,"Free to Play, Indie, Early Access"
CyberGrid: Tower defense,Win,10,0,0,None,"26 Mar, 2021",0,None,0,Strategy,https://store.steampowered.com/app/1563710/CyberGrid_Tower_defense/?snr=1_7_7_240_150_121,"Strategy, Casual, Arcade"
Total War: THREE KINGDOMS - Eight Princes,"Win, Mac, Linux",1528,0,0,None,"8 Aug, 2019","8,99€",0,"8,99€",Strategy,https://store.steampowered.com/app/1102310/Total_War_THREE_KINGDOMS__Eight_Princes/?snr=1_7_7_240_150_121,"Strategy, Action, Violent"
绝望游戏 / Desperate game,Win,30,0,0,None,"13 Feb, 2018","3,99€",0,"3,99€",Indie,https://store.steampowered.com/app/682500/__Desperate_game/?snr=1_7_7_240_150_121,"Indie, Casual, Simulation"
The Cold War Era,Win,20,0,0,None,"9 Sep, 2016","4,99€",0,"4,99€",Simulation,https://store.steampowered.com/app/504280/The_Cold_War_Era/?snr=1_7_7_240_150_121,"Simulation, Indie, Political Sim"
Draft Day Sports: Pro Football 2022,Win,20,0,0,None,"14 Oct, 2021","20,99€",0,"20,99€",Simulation,https://store.steampowered.com/app/1738150/Draft_Day_Sports_Pro_Football_2022/?snr=1_7_7_240_150_121,"Simulation, Sports, Strategy"
Maxi Pool Masters VR,Win,16,0,0,None,"18 Aug, 2020",0,None,0,Casual,https://store.steampowered.com/app/831250/Maxi_Pool_Masters_VR/?snr=1_7_7_240_150_121,"Casual, Sports, Indie"
Extravaganza Rising,Win,29,0,0,None,"21 Jul, 2016","5,99€",0,"5,99€",Indie,https://store.steampowered.com/app/501030/Extravaganza_Rising/?snr=1_7_7_240_150_121,"Indie, Adventure, RPG"
Lord of Rigel,Win,45,0,0,None,"4 Oct, 2022","19,50€",0,"19,50€",Early Access,https://store.steampowered.com/app/437440/Lord_of_Rigel/?snr=1_7_7_240_150_121,"Early Access, Military, Space"
Idle Expanse,Win,131,0,0,None,"7 Sep, 2020",0,None,0,Casual,https://store.steampowered.com/app/891480/Idle_Expanse/?snr=1_7_7_240_150_121,"Casual, RPG, Strategy"
DCS: Spitfire LF Mk.IX The Big Show Campaign,Win,30,0,0,None,"27 Mar, 2019","9,60€",0,"9,60€",Simulation,https://store.steampowered.com/app/1024704/DCS_Spitfire_LF_MkIX_The_Big_Show_Campaign/?snr=1_7_7_240_150_121,"Simulation, World War II, Strategy"
Reverse Defenders,Win,25,0,0,None,"11 Apr, 2022","16,79€",0,"16,79€",Strategy,https://store.steampowered.com/app/1393380/Reverse_Defenders/?snr=1_7_7_240_150_121,"Strategy, Tower Defense, 2D"
末法仙路,Win,61,0,0,None,"20 Jun, 2019","5,69€",0,"5,69€",Adventure,https://store.steampowered.com/app/1062260/_/?snr=1_7_7_240_150_121,"Adventure, RPG, Simulation"
Afterlife Empire,"Win, Mac",67,0,0,None,"21 Aug, 2015","4,99€",0,"4,99€",Casual,https://store.steampowered.com/app/367710/Afterlife_Empire/?snr=1_7_7_240_150_121,"Casual, Indie, Strategy"
Stable Orbit - Build your own space station,"Win, Mac, Linux",270,0,0,None,"27 Sep, 2017","19,50€",0,"19,50€",Simulation,https://store.steampowered.com/app/481190/Stable_Orbit__Build_your_own_space_station/?snr=1_7_7_240_150_121,"Simulation, Strategy, Space"
Club Manager 2016,Win,65,0,0,None,"19 Nov, 2015","19,99€",0,"19,99€",Sports,https://store.steampowered.com/app/407190/Club_Manager_2016/?snr=1_7_7_240_150_121,"Sports, Simulation, Strategy"
ExoTanks,Win,177,0,0,None,"20 Dec, 2020",0,None,0,Action,https://store.steampowered.com/app/731250/ExoTanks/?snr=1_7_7_240_150_121,"Action, Massively Multiplayer, Strategy"
Faith & Shield:4044 Tower Defense,Win,20,0,0,None,"6 Jan, 2023","4,99€",0,"4,99€",Tower Defense,https://store.steampowered.com/app/1960060/Faith__Shield4044_Tower_Defense/?snr=1_7_7_240_150_121,"Tower Defense, Strategy, Sci-fi"
